timestamp,elapsed_s,stream_id,state,frame_age_s,generation,frames_received,last_frame_seq,is_live
2026-08-27T16:14:54.234670,0.0,cam_01,ONLINE,0.11,0,45,61,1
2026-08-27T16:14:54.234670,0.0,cam_02,ONLINE,0.06,0,45,63,1
2026-08-27T16:14:54.234670,0.0,cam_03,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_05,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_06,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_07,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_08,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_09,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_10,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_11,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_12,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_13,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_14,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:14:54.234670,0.0,cam_15,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_01,ONLINE,0.33,0,107,131,1
2026-08-27T16:15:04.308090,10.1,cam_02,ONLINE,0.3,0,109,133,1
2026-08-27T16:15:04.308090,10.1,cam_03,ONLINE,0.2,0,2,8,1
2026-08-27T16:15:04.308090,10.1,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_05,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_06,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_07,ONLINE,0.23,0,60,73,1
2026-08-27T16:15:04.308090,10.1,cam_08,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_09,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_10,ONLINE,0.19,0,56,71,1
2026-08-27T16:15:04.308090,10.1,cam_11,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_12,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_13,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_14,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:04.308090,10.1,cam_15,ONLINE,0.23,0,1,9,1
2026-08-27T16:15:14.325564,20.1,cam_01,ONLINE,0.27,0,160,203,1
2026-08-27T16:15:14.325564,20.1,cam_02,ONLINE,0.52,0,161,203,1
2026-08-27T16:15:14.325564,20.1,cam_03,ONLINE,0.19,0,54,80,1
2026-08-27T16:15:14.325564,20.1,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_05,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_06,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_07,ONLINE,0.11,0,116,145,1
2026-08-27T16:15:14.325564,20.1,cam_08,ONLINE,0.05,0,9,20,1
2026-08-27T16:15:14.325564,20.1,cam_09,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_10,ONLINE,0.16,0,98,143,1
2026-08-27T16:15:14.325564,20.1,cam_11,ONLINE,0.36,0,6,18,1
2026-08-27T16:15:14.325564,20.1,cam_12,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_13,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_14,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:14.325564,20.1,cam_15,ONLINE,0.11,0,51,82,1
2026-08-27T16:15:24.346662,30.1,cam_01,ONLINE,0.22,0,215,275,1
2026-08-27T16:15:24.346662,30.1,cam_02,ONLINE,0.22,0,209,277,1
2026-08-27T16:15:24.346662,30.1,cam_03,ONLINE,0.3,0,103,151,1
2026-08-27T16:15:24.346662,30.1,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:24.346662,30.1,cam_05,ONLINE,0.45,0,15,26,1
2026-08-27T16:15:24.346662,30.1,cam_06,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:24.346662,30.1,cam_07,ONLINE,0.22,0,160,216,1
2026-08-27T16:15:24.346662,30.1,cam_08,ONLINE,0.28,0,65,90,1
2026-08-27T16:15:24.346662,30.1,cam_09,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:24.346662,30.1,cam_10,ONLINE,0.17,0,149,214,1
2026-08-27T16:15:24.346662,30.1,cam_11,ONLINE,0.2,0,56,90,1
2026-08-27T16:15:24.346662,30.1,cam_12,ONLINE,0.11,0,15,30,1
2026-08-27T16:15:24.346662,30.1,cam_13,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:24.346662,30.1,cam_14,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:24.346662,30.1,cam_15,ONLINE,0.12,0,96,153,1
2026-08-27T16:15:34.383255,40.1,cam_01,ONLINE,0.23,0,255,339,1
2026-08-27T16:15:34.383255,40.1,cam_02,ONLINE,0.16,0,247,341,1
2026-08-27T16:15:34.383255,40.1,cam_03,ONLINE,0.19,0,142,216,1
2026-08-27T16:15:34.383255,40.1,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:34.383255,40.1,cam_05,ONLINE,0.12,0,48,92,1
2026-08-27T16:15:34.383255,40.1,cam_06,ONLINE,0.05,0,11,29,1
2026-08-27T16:15:34.383255,40.1,cam_07,ONLINE,0.09,0,200,281,1
2026-08-27T16:15:34.383255,40.1,cam_08,ONLINE,0.19,0,99,155,1
2026-08-27T16:15:34.383255,40.1,cam_09,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:34.383255,40.1,cam_10,ONLINE,0.09,0,182,279,1
2026-08-27T16:15:34.383255,40.1,cam_11,ONLINE,0.41,0,90,153,1
2026-08-27T16:15:34.383255,40.1,cam_12,ONLINE,0.41,0,51,92,1
2026-08-27T16:15:34.383255,40.1,cam_13,ONLINE,0.33,0,12,30,1
2026-08-27T16:15:34.383255,40.1,cam_14,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:34.383255,40.1,cam_15,ONLINE,0.33,0,133,216,1
2026-08-27T16:15:44.397221,50.2,cam_01,ONLINE,0.84,0,285,406,1
2026-08-27T16:15:44.397221,50.2,cam_02,ONLINE,0.81,0,271,408,1
2026-08-27T16:15:44.397221,50.2,cam_03,ONLINE,0.8,0,173,283,1
2026-08-27T16:15:44.397221,50.2,cam_04,RECONNECTING,-1.0,0,0,-1,0
2026-08-27T16:15:44.397221,50.2,cam_05,ONLINE,0.69,0,80,160,1
2026-08-27T16:15:44.397221,50.2,cam_06,ONLINE,0.53,0,30,97,1
2026-08-27T16:15:44.397221,50.2,cam_07,ONLINE,0.5,0,225,340,1
2026-08-27T16:15:44.397221,50.2,cam_08,ONLINE,0.36,0,133,225,1
2026-08-27T16:15:44.397221,50.2,cam_09,ONLINE,0.45,0,12,40,1
2026-08-27T16:15:44.397221,50.2,cam_10,ONLINE,0.28,0,214,349,1
2026-08-27T16:15:44.397221,50.2,cam_11,ONLINE,0.08,0,121,227,1
2026-08-27T16:15:44.397221,50.2,cam_12,ONLINE,0.2,0,81,165,1
2026-08-27T16:15:44.397221,50.2,cam_13,ONLINE,0.16,0,47,102,1
2026-08-27T16:15:44.397221,50.2,cam_14,ONLINE,1.2,0,10,32,1
2026-08-27T16:15:44.397221,50.2,cam_15,ONLINE,0.89,0,164,283,1
2026-08-27T16:15:54.406329,60.2,cam_01,ONLINE,0.23,0,313,483,1
2026-08-27T16:15:54.406329,60.2,cam_02,ONLINE,0.25,0,295,485,1
2026-08-27T16:15:54.406329,60.2,cam_03,ONLINE,0.2,0,198,360,1
2026-08-27T16:15:54.406329,60.2,cam_04,ONLINE,0.59,0,15,44,1
2026-08-27T16:15:54.406329,60.2,cam_05,ONLINE,0.11,0,103,237,1
2026-08-27T16:15:54.406329,60.2,cam_06,ONLINE,0.14,0,53,173,1
2026-08-27T16:15:54.406329,60.2,cam_07,ONLINE,0.11,0,253,425,1
2026-08-27T16:15:54.406329,60.2,cam_08,ONLINE,0.66,0,161,296,1
2026-08-27T16:15:54.406329,60.2,cam_09,ONLINE,0.58,0,36,112,1
2026-08-27T16:15:54.406329,60.2,cam_10,ONLINE,0.3,0,242,422,1
2026-08-27T16:15:54.406329,60.2,cam_11,ONLINE,0.64,0,148,296,1
2026-08-27T16:15:54.406329,60.2,cam_12,ONLINE,0.88,0,107,233,1
2026-08-27T16:15:54.406329,60.2,cam_13,ONLINE,0.34,0,75,174,1
2026-08-27T16:15:54.406329,60.2,cam_14,ONLINE,0.36,0,19,99,1
2026-08-27T16:15:54.406329,60.2,cam_15,ONLINE,0.23,0,188,361,1
2026-08-27T16:16:04.455852,70.2,cam_01,ONLINE,0.14,0,341,556,1
2026-08-27T16:16:04.455852,70.2,cam_02,ONLINE,0.53,0,323,555,1
2026-08-27T16:16:04.455852,70.2,cam_03,ONLINE,0.11,0,228,433,1
2026-08-27T16:16:04.455852,70.2,cam_04,ONLINE,1.75,0,37,114,1
2026-08-27T16:16:04.455852,70.2,cam_05,STALE,8.92,0,108,247,0
2026-08-27T16:16:04.455852,70.2,cam_06,ONLINE,0.06,0,81,245,1
2026-08-27T16:16:04.455852,70.2,cam_07,ONLINE,0.14,0,282,497,1
2026-08-27T16:16:04.455852,70.2,cam_08,ONLINE,0.2,0,188,371,1
2026-08-27T16:16:04.455852,70.2,cam_09,ONLINE,0.22,0,67,186,1
2026-08-27T16:16:04.455852,70.2,cam_10,ONLINE,0.12,0,274,495,1
2026-08-27T16:16:04.455852,70.2,cam_11,ONLINE,0.19,0,173,371,1
2026-08-27T16:16:04.455852,70.2,cam_12,ONLINE,0.19,0,134,310,1
2026-08-27T16:16:04.455852,70.2,cam_13,ONLINE,0.23,0,106,247,1
2026-08-27T16:16:04.455852,70.2,cam_14,ONLINE,0.22,0,48,173,1
2026-08-27T16:16:04.455852,70.2,cam_15,ONLINE,0.12,0,216,434,1
2026-08-27T16:16:14.493142,80.2,cam_01,ONLINE,0.34,0,367,619,1
2026-08-27T16:16:14.493142,80.2,cam_02,ONLINE,0.45,0,354,620,1
2026-08-27T16:16:14.493142,80.2,cam_03,ONLINE,0.31,0,255,496,1
2026-08-27T16:16:14.493142,80.2,cam_04,ONLINE,0.22,0,54,189,1
2026-08-27T16:16:14.493142,80.2,cam_05,ONLINE,0.12,0,136,353,1
2026-08-27T16:16:14.493142,80.2,cam_06,ONLINE,0.16,0,108,309,1
2026-08-27T16:16:14.493142,80.2,cam_07,ONLINE,0.83,0,310,553,1
2026-08-27T16:16:14.493142,80.2,cam_08,ONLINE,0.69,0,220,432,1
2026-08-27T16:16:14.493142,80.2,cam_09,ONLINE,0.48,0,92,249,1
2026-08-27T16:16:14.493142,80.2,cam_10,ONLINE,0.94,0,295,539,1
2026-08-27T16:16:14.493142,80.2,cam_11,STALE,6.83,0,182,387,0
2026-08-27T16:16:14.493142,80.2,cam_12,ONLINE,0.5,0,166,372,1
2026-08-27T16:16:14.493142,80.2,cam_13,ONLINE,0.44,0,138,310,1
2026-08-27T16:16:14.493142,80.2,cam_14,ONLINE,0.44,0,77,236,1
2026-08-27T16:16:14.493142,80.2,cam_15,ONLINE,0.31,0,235,497,1
2026-08-27T16:16:24.515229,90.3,cam_01,ONLINE,0.33,0,389,690,1
2026-08-27T16:16:24.515229,90.3,cam_02,ONLINE,0.73,0,374,690,1
2026-08-27T16:16:24.515229,90.3,cam_03,ONLINE,0.23,0,278,568,1
2026-08-27T16:16:24.515229,90.3,cam_04,ONLINE,0.2,0,76,261,1
2026-08-27T16:16:24.515229,90.3,cam_05,ONLINE,0.23,0,156,424,1
2026-08-27T16:16:24.515229,90.3,cam_06,ONLINE,0.42,0,130,379,1
2026-08-27T16:16:24.515229,90.3,cam_07,STALE,6.84,0,313,563,0
2026-08-27T16:16:24.515229,90.3,cam_08,ONLINE,0.67,0,244,504,1
2026-08-27T16:16:24.515229,90.3,cam_09,ONLINE,0.61,0,111,320,1
2026-08-27T16:16:24.515229,90.3,cam_10,ONLINE,0.72,0,309,607,1
2026-08-27T16:16:24.515229,90.3,cam_11,ONLINE,0.97,0,193,481,1
2026-08-27T16:16:24.515229,90.3,cam_12,ONLINE,0.45,0,188,444,1
2026-08-27T16:16:24.515229,90.3,cam_13,ONLINE,0.31,0,160,382,1
2026-08-27T16:16:24.515229,90.3,cam_14,ONLINE,0.38,0,100,308,1
2026-08-27T16:16:24.515229,90.3,cam_15,ONLINE,0.23,0,257,569,1
2026-08-27T16:16:34.531086,100.3,cam_01,ONLINE,0.09,0,416,764,1
2026-08-27T16:16:34.531086,100.3,cam_02,ONLINE,0.12,0,396,766,1
2026-08-27T16:16:34.531086,100.3,cam_03,ONLINE,0.06,0,302,641,1
2026-08-27T16:16:34.531086,100.3,cam_04,ONLINE,0.27,0,100,332,1
2026-08-27T16:16:34.531086,100.3,cam_05,ONLINE,0.33,0,180,495,1
2026-08-27T16:16:34.531086,100.3,cam_06,ONLINE,0.27,0,154,452,1
2026-08-27T16:16:34.531086,100.3,cam_07,STALE,17.09,0,313,563,0
2026-08-27T16:16:34.531086,100.3,cam_08,ONLINE,0.17,0,269,579,1
2026-08-27T16:16:34.531086,100.3,cam_09,ONLINE,0.25,0,133,394,1
2026-08-27T16:16:34.531086,100.3,cam_10,ONLINE,0.23,0,331,684,1
2026-08-27T16:16:34.531086,100.3,cam_11,ONLINE,0.62,0,217,558,1
2026-08-27T16:16:34.531086,100.3,cam_12,ONLINE,0.22,0,214,518,1
2026-08-27T16:16:34.531086,100.3,cam_13,ONLINE,0.33,0,183,454,1
2026-08-27T16:16:34.531086,100.3,cam_14,ONLINE,0.17,0,124,381,1
2026-08-27T16:16:34.531086,100.3,cam_15,ONLINE,1.45,0,276,632,1
2026-08-27T16:16:44.563467,110.3,cam_01,ONLINE,0.5,0,434,828,1
2026-08-27T16:16:44.563467,110.3,cam_02,ONLINE,0.62,0,414,829,1
2026-08-27T16:16:44.563467,110.3,cam_03,ONLINE,0.59,0,322,704,1
2026-08-27T16:16:44.563467,110.3,cam_04,ONLINE,0.47,0,118,397,1
2026-08-27T16:16:44.563467,110.3,cam_05,ONLINE,0.41,0,201,561,1
2026-08-27T16:16:44.563467,110.3,cam_06,ONLINE,0.31,0,174,518,1
2026-08-27T16:16:44.563467,110.3,cam_07,ONLINE,0.34,0,323,35,1
2026-08-27T16:16:44.563467,110.3,cam_08,ONLINE,0.28,0,289,645,1
2026-08-27T16:16:44.563467,110.3,cam_09,ONLINE,0.34,0,150,460,1
2026-08-27T16:16:44.563467,110.3,cam_10,ONLINE,1.78,0,349,740,1
2026-08-27T16:16:44.563467,110.3,cam_11,ONLINE,0.28,0,231,627,1
2026-08-27T16:16:44.563467,110.3,cam_12,ONLINE,0.25,0,235,584,1
2026-08-27T16:16:44.563467,110.3,cam_13,ONLINE,0.12,0,200,522,1
2026-08-27T16:16:44.563467,110.3,cam_14,ONLINE,0.11,0,145,448,1
2026-08-27T16:16:44.563467,110.3,cam_15,STALE,10.95,0,276,632,0
2026-08-27T16:16:54.573898,120.3,cam_01,ONLINE,0.52,0,463,900,1
2026-08-27T16:16:54.573898,120.3,cam_02,ONLINE,0.3,0,444,903,1
2026-08-27T16:16:54.573898,120.3,cam_03,ONLINE,0.25,0,348,778,1
2026-08-27T16:16:54.573898,120.3,cam_04,ONLINE,0.22,0,143,471,1
2026-08-27T16:16:54.573898,120.3,cam_05,ONLINE,2.98,0,219,612,1
2026-08-27T16:16:54.573898,120.3,cam_06,ONLINE,0.34,0,201,590,1
2026-08-27T16:16:54.573898,120.3,cam_07,ONLINE,0.23,0,351,108,1
2026-08-27T16:16:54.573898,120.3,cam_08,ONLINE,2.44,0,300,681,1
2026-08-27T16:16:54.573898,120.3,cam_09,ONLINE,0.17,0,173,533,1
2026-08-27T16:16:54.573898,120.3,cam_10,ONLINE,0.19,0,375,823,1
2026-08-27T16:16:54.573898,120.3,cam_11,ONLINE,0.16,0,258,700,1
2026-08-27T16:16:54.573898,120.3,cam_12,ONLINE,0.14,0,258,657,1
2026-08-27T16:16:54.573898,120.3,cam_13,ONLINE,0.11,0,230,594,1
2026-08-27T16:16:54.573898,120.3,cam_14,ONLINE,0.61,0,172,517,1
2026-08-27T16:16:54.573898,120.3,cam_15,STALE,21.23,0,276,632,0
2026-08-27T16:17:04.617366,130.4,cam_01,ONLINE,0.19,0,489,974,1
2026-08-27T16:17:04.617366,130.4,cam_02,ONLINE,0.28,0,469,975,1
2026-08-27T16:17:04.617366,130.4,cam_03,ONLINE,0.28,0,372,850,1
2026-08-27T16:17:04.617366,130.4,cam_04,ONLINE,0.19,0,171,543,1
2026-08-27T16:17:04.617366,130.4,cam_05,ONLINE,0.16,0,242,707,1
2026-08-27T16:17:04.617366,130.4,cam_06,ONLINE,0.2,0,226,663,1
2026-08-27T16:17:04.617366,130.4,cam_07,ONLINE,0.39,0,373,179,1
2026-08-27T16:17:04.617366,130.4,cam_08,STALE,4.59,0,301,682,0
2026-08-27T16:17:04.617366,130.4,cam_09,ONLINE,0.34,0,200,604,1
2026-08-27T16:17:04.617366,130.4,cam_10,ONLINE,0.25,0,401,895,1
2026-08-27T16:17:04.617366,130.4,cam_11,ONLINE,0.3,0,284,771,1
2026-08-27T16:17:04.617366,130.4,cam_12,ONLINE,0.28,0,283,728,1
2026-08-27T16:17:04.617366,130.4,cam_13,ONLINE,0.28,0,257,665,1
2026-08-27T16:17:04.617366,130.4,cam_14,ONLINE,0.27,0,197,591,1
2026-08-27T16:17:04.617366,130.4,cam_15,ONLINE,0.19,0,298,75,1
2026-08-27T16:17:14.646560,140.4,cam_01,ONLINE,0.31,0,519,1045,1
2026-08-27T16:17:14.646560,140.4,cam_02,ONLINE,0.28,0,498,1047,1
2026-08-27T16:17:14.646560,140.4,cam_03,ONLINE,1.8,0,398,911,1
2026-08-27T16:17:14.646560,140.4,cam_04,ONLINE,1.91,0,194,603,1
2026-08-27T16:17:14.646560,140.4,cam_05,ONLINE,0.92,0,246,734,1
2026-08-27T16:17:14.646560,140.4,cam_06,ONLINE,0.25,0,256,734,1
2026-08-27T16:17:14.646560,140.4,cam_07,ONLINE,0.42,0,400,250,1
2026-08-27T16:17:14.646560,140.4,cam_08,STALE,14.84,0,301,682,0
2026-08-27T16:17:14.646560,140.4,cam_09,ONLINE,0.27,0,221,676,1
2026-08-27T16:17:14.646560,140.4,cam_10,ONLINE,0.59,0,427,964,1
2026-08-27T16:17:14.646560,140.4,cam_11,ONLINE,0.2,0,314,843,1
2026-08-27T16:17:14.646560,140.4,cam_12,ONLINE,0.17,0,315,800,1
2026-08-27T16:17:14.646560,140.4,cam_13,ONLINE,0.41,0,287,736,1
2026-08-27T16:17:14.646560,140.4,cam_14,ONLINE,0.25,0,228,663,1
2026-08-27T16:17:14.646560,140.4,cam_15,ONLINE,0.28,0,326,146,1
2026-08-27T16:17:24.675146,150.4,cam_01,ONLINE,0.36,0,544,1110,1
2026-08-27T16:17:24.675146,150.4,cam_02,ONLINE,0.41,0,525,1111,1
2026-08-27T16:17:24.675146,150.4,cam_03,ONLINE,0.31,0,424,987,1
2026-08-27T16:17:24.675146,150.4,cam_04,ONLINE,0.38,0,211,679,1
2026-08-27T16:17:24.675146,150.4,cam_05,ONLINE,0.75,0,264,840,1
2026-08-27T16:17:24.675146,150.4,cam_06,ONLINE,0.31,0,282,799,1
2026-08-27T16:17:24.675146,150.4,cam_07,ONLINE,0.36,0,426,316,1
2026-08-27T16:17:24.675146,150.4,cam_08,ONLINE,0.28,0,306,18,1
2026-08-27T16:17:24.675146,150.4,cam_09,ONLINE,0.23,0,244,742,1
2026-08-27T16:17:24.675146,150.4,cam_10,ONLINE,0.23,0,456,1032,1
2026-08-27T16:17:24.675146,150.4,cam_11,ONLINE,0.12,0,335,908,1
2026-08-27T16:17:24.675146,150.4,cam_12,ONLINE,0.12,0,344,866,1
2026-08-27T16:17:24.675146,150.4,cam_13,ONLINE,0.12,0,315,803,1
2026-08-27T16:17:24.675146,150.4,cam_14,STALE,4.56,0,244,698,0
2026-08-27T16:17:24.675146,150.4,cam_15,ONLINE,0.12,0,349,212,1
2026-08-27T16:17:34.699312,160.5,cam_01,ONLINE,0.17,0,568,1183,1
2026-08-27T16:17:34.699312,160.5,cam_02,ONLINE,1.17,0,547,1178,1
2026-08-27T16:17:34.699312,160.5,cam_03,ONLINE,0.41,0,448,1058,1
2026-08-27T16:17:34.699312,160.5,cam_04,ONLINE,0.25,0,234,752,1
2026-08-27T16:17:34.699312,160.5,cam_05,ONLINE,0.56,0,287,913,1
2026-08-27T16:17:34.699312,160.5,cam_06,ONLINE,0.33,0,306,871,1
2026-08-27T16:17:34.699312,160.5,cam_07,ONLINE,0.62,0,447,380,1
2026-08-27T16:17:34.699312,160.5,cam_08,ONLINE,1.86,0,327,79,1
2026-08-27T16:17:34.699312,160.5,cam_09,ONLINE,0.34,0,268,813,1
2026-08-27T16:17:34.699312,160.5,cam_10,ONLINE,0.36,0,480,1103,1
2026-08-27T16:17:34.699312,160.5,cam_11,STALE,4.61,0,342,929,0
2026-08-27T16:17:34.699312,160.5,cam_12,ONLINE,0.7,0,366,934,1
2026-08-27T16:17:34.699312,160.5,cam_13,ONLINE,0.28,0,339,874,1
2026-08-27T16:17:34.699312,160.5,cam_14,ONLINE,0.28,0,262,800,1
2026-08-27T16:17:34.699312,160.5,cam_15,ONLINE,0.28,0,373,283,1
2026-08-27T16:17:44.714747,170.5,cam_01,ONLINE,0.16,0,605,1256,1
2026-08-27T16:17:44.714747,170.5,cam_02,ONLINE,0.09,0,563,1258,1
2026-08-27T16:17:44.714747,170.5,cam_03,ONLINE,0.09,0,482,1133,1
2026-08-27T16:17:44.714747,170.5,cam_04,ONLINE,0.03,0,263,826,1
2026-08-27T16:17:44.714747,170.5,cam_05,ONLINE,0.39,0,321,987,1
2026-08-27T16:17:44.714747,170.5,cam_06,ONLINE,0.09,0,336,945,1
2026-08-27T16:17:44.714747,170.5,cam_07,ONLINE,0.06,0,467,462,1
2026-08-27T16:17:44.714747,170.5,cam_08,ONLINE,0.23,0,338,150,1
2026-08-27T16:17:44.714747,170.5,cam_09,ONLINE,0.09,0,296,887,1
2026-08-27T16:17:44.714747,170.5,cam_10,ONLINE,0.47,0,513,1175,1
2026-08-27T16:17:44.714747,170.5,cam_11,ONLINE,1.83,0,368,1031,1
2026-08-27T16:17:44.714747,170.5,cam_12,ONLINE,0.19,0,394,1010,1
2026-08-27T16:17:44.714747,170.5,cam_13,ONLINE,0.23,0,361,947,1
2026-08-27T16:17:44.714747,170.5,cam_14,ONLINE,0.52,0,287,871,1
2026-08-27T16:17:44.714747,170.5,cam_15,ONLINE,0.12,0,398,357,1
2026-08-27T16:17:54.731756,180.5,cam_01,ONLINE,0.14,0,631,1321,1
2026-08-27T16:17:54.731756,180.5,cam_02,ONLINE,0.58,0,587,1320,1
2026-08-27T16:17:54.731756,180.5,cam_03,STALE,5.05,0,495,1163,0
2026-08-27T16:17:54.731756,180.5,cam_04,ONLINE,0.3,0,291,889,1
2026-08-27T16:17:54.731756,180.5,cam_05,ONLINE,0.33,0,341,1052,1
2026-08-27T16:17:54.731756,180.5,cam_06,ONLINE,0.27,0,364,1009,1
2026-08-27T16:17:54.731756,180.5,cam_07,ONLINE,0.31,0,493,526,1
2026-08-27T16:17:54.731756,180.5,cam_08,ONLINE,0.52,0,364,213,1
2026-08-27T16:17:54.731756,180.5,cam_09,ONLINE,0.3,0,310,940,1
2026-08-27T16:17:54.731756,180.5,cam_10,ONLINE,0.17,0,534,1242,1
2026-08-27T16:17:54.731756,180.5,cam_11,ONLINE,0.22,0,389,1117,1
2026-08-27T16:17:54.731756,180.5,cam_12,ONLINE,0.48,0,410,1073,1
2026-08-27T16:17:54.731756,180.5,cam_13,ONLINE,0.2,0,383,1012,1
2026-08-27T16:17:54.731756,180.5,cam_14,ONLINE,1.95,0,298,922,1
2026-08-27T16:17:54.731756,180.5,cam_15,ONLINE,0.52,0,425,417,1
2026-08-27T16:18:04.773977,190.5,cam_01,ONLINE,0.16,0,654,1392,1
2026-08-27T16:18:04.773977,190.5,cam_02,ONLINE,0.12,0,612,1395,1
2026-08-27T16:18:04.773977,190.5,cam_03,ONLINE,0.08,0,512,1258,1
2026-08-27T16:18:04.773977,190.5,cam_04,ONLINE,0.05,0,315,961,1
2026-08-27T16:18:04.773977,190.5,cam_05,ONLINE,0.12,0,363,1126,1
2026-08-27T16:18:04.773977,190.5,cam_06,ONLINE,0.3,0,386,1081,1
2026-08-27T16:18:04.773977,190.5,cam_07,ONLINE,0.2,0,518,599,1
2026-08-27T16:18:04.773977,190.5,cam_08,ONLINE,2.05,0,375,255,1
2026-08-27T16:18:04.773977,190.5,cam_09,ONLINE,0.11,0,334,1013,1
2026-08-27T16:18:04.773977,190.5,cam_10,ONLINE,0.05,0,557,1315,1
2026-08-27T16:18:04.773977,190.5,cam_11,ONLINE,0.09,0,411,1190,1
2026-08-27T16:18:04.773977,190.5,cam_12,ONLINE,0.25,0,434,1147,1
2026-08-27T16:18:04.773977,190.5,cam_13,ONLINE,0.39,0,407,1082,1
2026-08-27T16:18:04.773977,190.5,cam_14,ONLINE,0.25,0,318,1010,1
2026-08-27T16:18:04.773977,190.5,cam_15,ONLINE,0.38,0,448,492,1
2026-08-27T16:18:14.801570,200.6,cam_01,ONLINE,0.17,0,684,1465,1
2026-08-27T16:18:14.801570,200.6,cam_02,ONLINE,1.25,0,627,1431,1
2026-08-27T16:18:14.801570,200.6,cam_03,ONLINE,0.38,0,538,1328,1
2026-08-27T16:18:14.801570,200.6,cam_04,ONLINE,0.16,0,339,1034,1
2026-08-27T16:18:14.801570,200.6,cam_05,ONLINE,0.06,0,386,1197,1
2026-08-27T16:18:14.801570,200.6,cam_06,ONLINE,0.09,0,412,1154,1
2026-08-27T16:18:14.801570,200.6,cam_07,ONLINE,0.16,0,544,671,1
2026-08-27T16:18:14.801570,200.6,cam_08,ONLINE,2.09,0,391,346,1
2026-08-27T16:18:14.801570,200.6,cam_09,ONLINE,1.41,0,359,1076,1
2026-08-27T16:18:14.801570,200.6,cam_10,ONLINE,0.47,0,584,1384,1
2026-08-27T16:18:14.801570,200.6,cam_11,ONLINE,0.42,0,440,1260,1
2026-08-27T16:18:14.801570,200.6,cam_12,ONLINE,1.08,0,449,1213,1
2026-08-27T16:18:14.801570,200.6,cam_13,ONLINE,0.23,0,434,1156,1
2026-08-27T16:18:14.801570,200.6,cam_14,ONLINE,0.25,0,337,1082,1
2026-08-27T16:18:14.801570,200.6,cam_15,ONLINE,0.27,0,475,565,1
2026-08-27T16:18:24.836293,210.6,cam_01,ONLINE,0.48,0,699,1536,1
2026-08-27T16:18:24.836293,210.6,cam_02,ONLINE,0.39,0,640,1524,1
2026-08-27T16:18:24.836293,210.6,cam_03,ONLINE,0.23,0,559,1402,1
2026-08-27T16:18:24.836293,210.6,cam_04,ONLINE,0.19,0,357,1107,1
2026-08-27T16:18:24.836293,210.6,cam_05,ONLINE,0.2,0,405,1270,1
